COLORS,PRODUCTS,REGIONS,time,unit_retail,unit_cost,units_sold,units_returned,income_$,return_$
Yellow,Pens,Eastern,8,9.35,1.92,4922,4781,46020.7,44702.35
Yellow,Pens,Eastern,9,9.35,1.92,7765,7732,72602.75,72294.2
Yellow,Pens,Eastern,10,9.35,1.92,5395,3200,50443.25,29920.0
Yellow,Pens,Eastern,11,9.35,1.92,9138,1316,85440.3,12304.6
Yellow,Pens,Eastern,12,9.35,1.92,8896,636,83177.6,5946.6
Green,Pens,Eastern,1,6.21,5.7,8323,1740,51685.83,10805.4
Green,Pens,Eastern,2,6.21,5.7,7340,120,45581.4,745.2
Green,Pens,Eastern,3,6.21,5.7,1247,31,7743.87,192.51
Green,Pens,Eastern,4,6.21,5.7,5188,1235,32217.48,7669.35
Green,Pens,Eastern,5,6.21,5.7,4859,1914,30174.39,11885.94
Green,Pens,Eastern,6,6.21,5.7,7501,6824,46581.21,42377.04
Green,Pens,Eastern,7,6.21,5.7,9225,555,57287.25,3446.55
Green,Pens,Eastern,8,6.21,5.7,6061,1750,37638.81,10867.5
Green,Pens,Eastern,9,6.21,5.7,3125,727,19406.25,4514.67
Green,Pens,Eastern,10,6.21,5.7,2008,720,12469.68,4471.2
Green,Pens,Eastern,11,6.21,5.7,158,134,981.18,832.14
Green,Pens,Eastern,12,6.21,5.7,5410,2925,33596.1,18164.25
Red,Pencils,Eastern,1,7.65,6.08,7235,5519,55347.75,42220.35
Red,Pencils,Eastern,2,7.65,6.08,4126,898,31563.9,6869.7
Red,Pencils,Eastern,3,7.65,6.08,9387,9088,71810.55,69523.2
Red,Pencils,Eastern,4,7.65,6.08,1625,1246,12431.25,9531.9
Red,Pencils,Eastern,5,7.65,6.08,9248,5884,70747.2,45012.6
Red,Pencils,Eastern,6,7.65,6.08,6224,2257,47613.6,17266.05
Red,Pencils,Eastern,7,7.65,6.08,8004,2606,61230.6,19935.9
Red,Pencils,Eastern,8,7.65,6.08,1267,366,9692.55,2799.9
Red,Pencils,Eastern,9,7.65,6.08,8164,4442,62454.6,33981.3
Red,Pencils,Eastern,10,7.65,6.08,2370,1059,18130.5,8101.35
Red,Pencils,Eastern,11,7.65,6.08,7211,4685,55164.15,35840.25
Red,Pencils,Eastern,12,7.65,6.08,3022,310,23118.3,2371.5
Blue,Pencils,Eastern,1,5.88,2.19,2733,2296,16070.04,13500.48
Blue,Pencils,Eastern,2,5.88,2.19,7406,3014,43547.28,17722.32
Blue,Pencils,Eastern,3,5.88,2.19,5001,3223,29405.88,18951.24
Blue,Pencils,Eastern,4,5.88,2.19,5357,3540,31499.16,20815.2
Blue,Pencils,Eastern,5,5.88,2.19,1361,113,8002.68,664.44
Blue,Pencils,Eastern,6,5.88,2.19,3783,25,22244.04,147.0
Blue,Pencils,Eastern,7,5.88,2.19,9874,6993,58059.12,41118.84
Blue,Pencils,Eastern,8,5.88,2.19,2948,2206,17334.24,12971.28
Blue,Pencils,Eastern,9,5.88,2.19,7350,4178,43218.0,24566.64
Blue,Pencils,Eastern,10,5.88,2.19,3284,1973,19309.92,11601.24
Blue,Pencils,Eastern,11,5.88,2.19,9185,2810,54007.8,16522.8
Blue,Pencils,Eastern,12,5.88,2.19,9027,5842,53078.76,34350.96
Yellow,Pencils,Eastern,1,9.66,7.14,8007,4591,77347.62,44349.06
Yellow,Pencils,Eastern,2,9.66,7.14,9075,7742,87664.5,74787.72
Yellow,Pencils,Eastern,3,9.66,7.14,2533,72,24468.78,695.52
Yellow,Pencils,Eastern,4,9.66,7.14,6076,5169,58694.16,49932.54
Yellow,Pencils,Eastern,5,9.66,7.14,5674,137,54810.84,1323.42
Yellow,Pencils,Eastern,6,9.66,7.14,199,158,1922.34,1526.28
Yellow,Pencils,Eastern,7,9.66,7.14,3659,1101,35345.94,10635.66
Yellow,Pencils,Eastern,8,9.66,7.14,4260,2357,41151.6,22768.62
Yellow,Pencils,Eastern,9,9.66,7.14,3453,2975,33355.98,28738.5
Yellow,Pencils,Eastern,10,9.66,7.14,1756,685,16962.96,6617.1
Yellow,Pencils,Eastern,11,9.66,7.14,8046,1131,77724.36,10925.46
Yellow,Pencils,Eastern,12,9.66,7.14,3081,2936,29762.46,28361.76
Green,Pencils,Eastern,1,9.91,3.76,2756,71,27311.96,703.61
Green,Pencils,Eastern,2,9.91,3.76,12,6,118.92,59.46
Green,Pencils,Eastern,3,9.91,3.76,8198,3445,81242.18,34139.95
Green,Pencils,Eastern,4,9.91,3.76,7614,6636,75454.74,65762.76
Green,Pencils,Eastern,5,9.91,3.76,611,143,6055.01,1417.13
Green,Pencils,Eastern,6,9.91,3.76,5046,2876,50005.86,28501.16
Green,Pencils,Eastern,7,9.91,3.76,5835,1715,57824.85,16995.65
Green,Pencils,Eastern,8,9.91,3.76,5593,3550,55426.63,35180.5
Green,Pencils,Eastern,9,9.91,3.76,7320,5014,72541.2,49688.74
Green,Pencils,Eastern,10,9.91,3.76,3644,1063,36112.04,10534.33
Green,Pencils,Eastern,11,9.91,3.76,4355,1754,43158.05,17382.14
Green,Pencils,Eastern,12,9.91,3.76,9804,3537,97157.64,35051.67
Red,Notebooks,Eastern,1,6.29,2.29,9668,2534,60811.72,15938.86
Red,Notebooks,Eastern,2,6.29,2.29,7536,2060,47401.44,12957.4
Red,Notebooks,Eastern,3,6.29,2.29,1525,913,9592.25,5742.77
Red,Notebooks,Eastern,4,6.29,2.29,3729,124,23455.41,779.96
Red,Notebooks,Eastern,5,6.29,2.29,4542,1843,28569.18,11592.47
Red,Notebooks,Eastern,6,6.29,2.29,7419,5544,46665.51,34871.76
Red,Notebooks,Eastern,7,6.29,2.29,8777,1660,55207.33,10441.4
Red,Notebooks,Eastern,8,6.29,2.29,1551,540,9755.79,3396.6
Red,Notebooks,Eastern,9,6.29,2.29,4924,376,30971.96,2365.04
Red,Notebooks,Eastern,10,6.29,2.29,3181,1495,20008.49,9403.55
Red,Notebooks,Eastern,11,6.29,2.29,9997,2207,62881.13,13882.03
Red,Notebooks,Eastern,12,6.29,2.29,3191,2259,20071.39,14209.11
Blue,Notebooks,Eastern,1,8.32,7.08,3347,1570,27847.04,13062.4
Blue,Notebooks,Eastern,2,8.32,7.08,6974,2871,58023.68,23886.72
Blue,Notebooks,Eastern,3,8.32,7.08,9454,5735,78657.28,47715.2
Blue,Notebooks,Eastern,4,8.32,7.08,7993,1589,66501.76,13220.48
Blue,Notebooks,Eastern,5,8.32,7.08,2295,469,19094.4,3902.08
Blue,Notebooks,Eastern,6,8.32,7.08,9496,7911,79006.72,65819.52
Blue,Notebooks,Eastern,7,8.32,7.08,3753,3410,31224.96,28371.2
Blue,Notebooks,Eastern,8,8.32,7.08,6265,2074,52124.8,17255.68
Blue,Notebooks,Eastern,9,8.32,7.08,3067,1582,25517.44,13162.24
Blue,Notebooks,Eastern,10,8.32,7.08,7781,5035,64737.92,41891.2
Blue,Notebooks,Eastern,11,8.32,7.08,1176,1065,9784.32,8860.8
Blue,Notebooks,Eastern,12,8.32,7.08,7924,1402,65927.68,11664.64
Yellow,Notebooks,Eastern,1,7.37,2.11,8570,4599,63160.9,33894.63
Yellow,Notebooks,Eastern,2,7.37,2.11,9665,528,71231.05,3891.36
Yellow,Notebooks,Eastern,3,7.37,2.11,7542,4549,55584.54,33526.13
Yellow,Notebooks,Eastern,4,7.37,2.11,5254,3106,38721.98,22891.22
Yellow,Notebooks,Eastern,5,7.37,2.11,2084,1010,15359.08,7443.7
Yellow,Notebooks,Eastern,6,7.37,2.11,4513,4239,33260.81,31241.43
Yellow,Notebooks,Eastern,7,7.37,2.11,4444,2537,32752.28,18697.69
Yellow,Notebooks,Eastern,8,7.37,2.11,196,165,1444.52,1216.05
Yellow,Notebooks,Eastern,9,7.37,2.11,4318,2573,31823.66,18963.01
Yellow,Notebooks,Eastern,10,7.37,2.11,7354,5466,54198.98,40284.42
Yellow,Notebooks,Eastern,11,7.37,2.11,9463,2817,69742.31,20761.29
Yellow,Notebooks,Eastern,12,7.37,2.11,3543,1401,26111.91,10325.37
Green,Notebooks,Eastern,1,7.4,6.52,3130,488,23162.0,3611.2
Green,Notebooks,Eastern,2,7.4,6.52,4024,2899,29777.6,21452.6
Green,Notebooks,Eastern,3,7.4,6.52,3774,1788,27927.6,13231.2
Green,Notebooks,Eastern,4,7.4,6.52,8853,7482,65512.2,55366.8
Green,Notebooks,Eastern,5,7.4,6.52,975,504,7215.0,3729.6
Green,Notebooks,Eastern,6,7.4,6.52,1529,848,11314.6,6275.2
Green,Notebooks,Eastern,7,7.4,6.52,9384,4377,69441.6,32389.8
Green,Notebooks,Eastern,8,7.4,6.52,8982,1795,66466.8,13283.0
Green,Notebooks,Eastern,9,7.4,6.52,9004,3759,66629.6,27816.6
Green,Notebooks,Eastern,10,7.4,6.52,7520,4553,55648.0,33692.2
Green,Notebooks,Eastern,11,7.4,6.52,5864,3321,43393.6,24575.4
Green,Notebooks,Eastern,12,7.4,6.52,4669,2924,34550.6,21637.6
Red,Paperclips,Eastern,1,6.65,2.93,321,51,2134.65,339.15
Red,Paperclips,Eastern,2,6.65,2.93,1918,1879,12754.7,12495.35
Red,Paperclips,Eastern,3,6.65,2.93,609,439,4049.85,2919.35
Red,Paperclips,Eastern,4,6.65,2.93,4819,4541,32046.35,30197.65
Red,Paperclips,Eastern,5,6.65,2.93,8727,3326,58034.55,22117.9
Red,Paperclips,Eastern,6,6.65,2.93,5004,2553,33276.6,16977.45
Red,Paperclips,Eastern,7,6.65,2.93,6776,6377,45060.4,42407.05
Red,Paperclips,Eastern,8,6.65,2.93,6141,1641,40837.65,10912.65
Red,Paperclips,Eastern,9,6.65,2.93,9078,90,60368.7,598.5
Red,Paperclips,Eastern,10,6.65,2.93,7470,2158,49675.5,14350.7
Red,Paperclips,Eastern,11,6.65,2.93,9784,2022,65063.6,13446.3
Red,Paperclips,Eastern,12,6.65,2.93,5077,2813,33762.05,18706.45
Blue,Paperclips,Eastern,1,7.09,3.24,13,9,92.17,63.81
Blue,Paperclips,Eastern,2,7.09,3.24,6283,1308,44546.47,9273.72
Blue,Paperclips,Eastern,3,7.09,3.24,4192,2414,29721.28,17115.26
Blue,Paperclips,Eastern,4,7.09,3.24,8583,405,60853.47,2871.45
Blue,Paperclips,Eastern,5,7.09,3.24,8764,5014,62136.76,35549.26
Blue,Paperclips,Eastern,6,7.09,3.24,5857,2800,41526.13,19852.0
Blue,Paperclips,Eastern,7,7.09,3.24,6238,1838,44227.42,13031.42
Blue,Paperclips,Eastern,8,7.09,3.24,3134,878,22220.06,6225.02
Blue,Paperclips,Eastern,9,7.09,3.24,6511,5487,46162.99,38902.83
Blue,Paperclips,Eastern,10,7.09,3.24,5448,2042,38626.32,14477.78
Blue,Paperclips,Eastern,11,7.09,3.24,7500,6716,53175.0,47616.44
Blue,Paperclips,Eastern,12,7.09,3.24,8751,477,62044.59,3381.93
Yellow,Paperclips,Eastern,1,9.66,1.28,1682,312,16248.12,3013.92
Yellow,Paperclips,Eastern,2,9.66,1.28,5488,1964,53014.08,18972.24
Yellow,Paperclips,Eastern,3,9.66,1.28,6706,6103,64779.96,58954.98
Yellow,Paperclips,Eastern,4,9.66,1.28,9568,7159,92426.88,69155.94
Yellow,Paperclips,Eastern,5,9.66,1.28,1025,405,9901.5,3912.3
Yellow,Paperclips,Eastern,6,9.66,1.28,4530,1248,43759.8,12055.68
Yellow,Paperclips,Eastern,7,9.66,1.28,8027,5523,77540.82,53352.18
Yellow,Paperclips,Eastern,8,9.66,1.28,6492,4067,62712.72,39287.22
Yellow,Paperclips,Eastern,9,9.66,1.28,794,198,7670.04,1912.68
Yellow,Paperclips,Eastern,10,9.66,1.28,3360,886,32457.6,8558.76
Yellow,Paperclips,Eastern,11,9.66,1.28,8732,2086,84351.12,20150.76
Yellow,Paperclips,Eastern,12,9.66,1.28,7695,3674,74333.7,35490.84
Green,Paperclips,Eastern,1,9.85,1.99,1254,339,12351.9,3339.15
Green,Paperclips,Eastern,2,9.85,1.99,8747,5199,86157.95,51210.15
Green,Paperclips,Eastern,3,9.85,1.99,2402,2238,23659.7,22044.3
Green,Paperclips,Eastern,4,9.85,1.99,3556,717,35026.6,7062.45
Green,Paperclips,Eastern,5,9.85,1.99,868,376,8549.8,3703.6
Green,Paperclips,Eastern,6,9.85,1.99,6442,3777,63453.7,37203.45
Green,Paperclips,Eastern,7,9.85,1.99,4126,2053,40641.1,20222.05
Green,Paperclips,Eastern,8,9.85,1.99,162,61,1595.7,600.85
Green,Paperclips,Eastern,9,9.85,1.99,6780,4986,66783.0,49112.1
Green,Paperclips,Eastern,10,9.85,1.99,140,11,1379.0,108.35
Green,Paperclips,Eastern,11,9.85,1.99,2216,1162,21827.6,11445.7
Green,Paperclips,Eastern,12,9.85,1.99,9582,6943,94382.7,68388.55
Red,Ink,Eastern,1,9.26,3.86,9966,4854,92285.16,44948.04
Red,Ink,Eastern,2,9.26,3.86,9211,5246,85293.86,48577.96
Red,Ink,Eastern,3,9.26,3.86,3843,2127,35586.18,19696.02
Red,Ink,Eastern,4,9.26,3.86,5377,1608,49791.02,14890.08
Red,Ink,Eastern,5,9.26,3.86,5567,4756,51550.42,44040.56
Red,Ink,Eastern,6,9.26,3.86,1231,487,11399.06,4509.62
Red,Ink,Eastern,7,9.26,3.86,3994,3473,36984.44,32159.98
Red,Ink,Eastern,8,9.26,3.86,1112,110,10297.12,1018.6
Red,Ink,Eastern,9,9.26,3.86,3408,1653,31558.08,15306.78
Red,Ink,Eastern,10,9.26,3.86,6106,5655,56541.56,52365.3
Red,Ink,Eastern,11,9.26,3.86,2734,1884,25316.84,17445.84
Red,Ink,Eastern,12,9.26,3.86,8300,2155,76858.0,19955.3
Blue,Ink,Eastern,1,7.93,2.25,3453,854,27382.29,6772.22
Blue,Ink,Eastern,2,7.93,2.25,5996,554,47548.28,4393.22
Blue,Ink,Eastern,3,7.93,2.25,1691,1639,13409.63,12997.27
Blue,Ink,Eastern,4,7.93,2.25,2166,1362,17176.38,10800.66
Blue,Ink,Eastern,5,7.93,2.25,9296,4892,73717.28,38793.56
Blue,Ink,Eastern,6,7.93,2.25,9228,3750,73178.04,29737.5
Blue,Ink,Eastern,7,7.93,2.25,1051,937,8334.43,7430.41
Blue,Ink,Eastern,8,7.93,2.25,3824,2025,30324.32,16058.25
Blue,Ink,Eastern,9,7.93,2.25,9604,5125,76159.72,40641.25
Blue,Ink,Eastern,10,7.93,2.25,213,109,1689.09,864.37
Blue,Ink,Eastern,11,7.93,2.25,5182,4430,41093.26,35129.9
Blue,Ink,Eastern,12,7.93,2.25,2165,704,17168.45,5582.72
Yellow,Ink,Eastern,1,9.53,5.3,4813,3189,45867.89,30391.17
Yellow,Ink,Eastern,2,9.53,5.3,1882,1700,17935.46,16201.0
Yellow,Ink,Eastern,3,9.53,5.3,2913,1090,27760.89,10387.7
Yellow,Ink,Eastern,4,9.53,5.3,3762,171,35851.86,1629.63
Yellow,Ink,Eastern,5,9.53,5.3,4458,411,42484.74,3916.83
Yellow,Ink,Eastern,6,9.53,5.3,8827,666,84121.31,6346.98
Yellow,Ink,Eastern,7,9.53,5.3,8128,44,77459.84,419.32
Yellow,Ink,Eastern,8,9.53,5.3,93,27,886.29,257.31
Yellow,Ink,Eastern,9,9.53,5.3,5037,147,48002.61,1400.91
Yellow,Ink,Eastern,10,9.53,5.3,9217,1252,87838.01,11931.56
Yellow,Ink,Eastern,11,9.53,5.3,2250,1321,21442.5,12589.13
Yellow,Ink,Eastern,12,9.53,5.3,891,348,8491.23,3316.44
Green,Ink,Eastern,1,8.15,5.64,3780,3642,30807.0,29682.3
Green,Ink,Eastern,2,8.15,5.64,7441,2999,60644.15,24441.85
Green,Ink,Eastern,3,8.15,5.64,1219,581,9934.85,4735.15
Green,Ink,Eastern,4,8.15,5.64,376,81,3064.4,660.15
Green,Ink,Eastern,5,8.15,5.64,2886,2283,23520.9,18606.45
Green,Ink,Eastern,6,8.15,5.64,7579,2355,61768.85,19193.25
Green,Ink,Eastern,7,8.15,5.64,533,246,4343.95,2004.9
Green,Ink,Eastern,8,8.15,5.64,9300,8590,75795.0,70008.5
Green,Ink,Eastern,9,8.15,5.64,5322,607,43374.3,4947.05
Green,Ink,Eastern,10,8.15,5.64,1300,443,10595.0,3610.45
Green,Ink,Eastern,11,8.15,5.64,3044,1108,24808.6,9030.2
Green,Ink,Eastern,12,8.15,5.64,7973,3547,64979.95,28908.05
Red,Paper,Eastern,1,9.41,8.58,8577,4496,80709.57,42307.36
Red,Paper,Eastern,2,9.41,8.58,4356,1748,40989.96,16448.68
Red,Paper,Eastern,3,9.41,8.58,35,29,329.35,272.89
Red,Paper,Eastern,4,9.41,8.58,8969,4257,84398.29,40058.37
Red,Paper,Eastern,5,9.41,8.58,2456,546,23110.96,5137.86
Red,Paper,Eastern,6,9.41,8.58,8808,6571,82883.28,61833.11
Red,Paper,Eastern,7,9.41,8.58,8722,5629,82074.02,52968.89
Red,Paper,Eastern,8,9.41,8.58,5719,219,53815.79,2060.79
Red,Paper,Eastern,9,9.41,8.58,9872,1642,92895.52,15451.22
Red,Paper,Eastern,10,9.41,8.58,7154,4854,67319.14,45676.14
Red,Paper,Eastern,11,9.41,8.58,6116,1397,57551.56,13145.77
Red,Paper,Eastern,12,9.41,8.58,6133,1551,57711.53,14594.91
Blue,Paper,Eastern,1,7.46,4.95,1289,1185,9615.94,8840.1
Blue,Paper,Eastern,2,7.46,4.95,8559,7522,63850.14,56114.12
Blue,Paper,Eastern,3,7.46,4.95,7414,2376,55308.44,17724.96
Blue,Paper,Eastern,4,7.46,4.95,1780,1426,13278.8,10637.96
Blue,Paper,Eastern,5,7.46,4.95,9532,7951,71108.72,59314.46
Blue,Paper,Eastern,6,7.46,4.95,9344,3745,69706.24,27937.7
Blue,Paper,Eastern,7,7.46,4.95,2273,1342,16956.58,10011.32
Blue,Paper,Eastern,8,7.46,4.95,5909,4091,44081.14,30518.86
Blue,Paper,Eastern,9,7.46,4.95,2982,2461,22245.72,18359.06
Blue,Paper,Eastern,10,7.46,4.95,1135,488,8467.1,3640.48
Blue,Paper,Eastern,11,7.46,4.95,3854,2962,28750.84,22096.52
Blue,Paper,Eastern,12,7.46,4.95,4743,2206,35382.78,16456.76
Yellow,Paper,Eastern,1,9.29,7.77,5191,927,48224.39,8611.83
Yellow,Paper,Eastern,2,9.29,7.77,6718,1486,62410.22,13804.94
Yellow,Paper,Eastern,3,9.29,7.77,9185,5446,85328.65,50593.34
Yellow,Paper,Eastern,4,9.29,7.77,2679,1349,24887.91,12532.21
Yellow,Paper,Eastern,5,9.29,7.77,6252,2416,58081.08,22444.64
Yellow,Paper,Eastern,6,9.29,7.77,7741,1208,71913.89,11222.32
Yellow,Paper,Eastern,7,9.29,7.77,4319,3400,40123.51,31586.0
Yellow,Paper,Eastern,8,9.29,7.77,2022,1756,18784.38,16313.24
Yellow,Paper,Eastern,9,9.29,7.77,7477,6986,69461.33,64899.94
Yellow,Paper,Eastern,10,9.29,7.77,1489,844,13832.81,7840.76
Yellow,Paper,Eastern,11,9.29,7.77,493,116,4579.97,1077.64
Yellow,Paper,Eastern,12,9.29,7.77,6691,4145,62159.39,38507.05
Green,Paper,Eastern,1,6.63,1.3,9323,8136,61811.49,53941.68
Green,Paper,Eastern,2,6.63,1.3,5399,4526,35795.37,30007.38
Green,Paper,Eastern,3,6.63,1.3,9090,2166,60266.7,14360.58
Green,Paper,Eastern,4,6.63,1.3,9157,8265,60710.91,54796.95
Green,Paper,Eastern,5,6.63,1.3,3318,652,21998.34,4322.76
Green,Paper,Eastern,6,6.63,1.3,4599,3798,30491.37,25180.74
Green,Paper,Eastern,7,6.63,1.3,2014,1525,13352.82,10110.75
Green,Paper,Eastern,8,6.63,1.3,5320,5267,35271.6,34920.21
Green,Paper,Eastern,9,6.63,1.3,8256,100,54737.28,663.0
Green,Paper,Eastern,10,6.63,1.3,8597,7474,56998.11,49552.62
Green,Paper,Eastern,11,6.63,1.3,5458,5409,36186.54,35861.67
Green,Paper,Eastern,12,6.63,1.3,2874,2165,19054.62,14353.95
Red,Knick-knacks,Eastern,1,5.3,2.7,6603,2549,34995.9,13509.7
Red,Knick-knacks,Eastern,2,5.3,2.7,9259,9036,49072.7,47890.8
Red,Knick-knacks,Eastern,3,5.3,2.7,3431,2884,18184.3,15285.2
Red,Knick-knacks,Eastern,4,5.3,2.7,7069,1123,37465.7,5951.9
Red,Knick-knacks,Eastern,5,5.3,2.7,3388,2550,17956.4,13515.0
Red,Knick-knacks,Eastern,6,5.3,2.7,7068,3144,37460.4,16663.2
Red,Knick-knacks,Eastern,7,5.3,2.7,2068,1829,10960.4,9693.7
Red,Knick-knacks,Eastern,8,5.3,2.7,4587,643,24311.1,3407.9
Red,Knick-knacks,Eastern,9,5.3,2.7,984,373,5215.2,1976.9
Red,Knick-knacks,Eastern,10,5.3,2.7,2771,1565,14686.3,8294.5
Red,Knick-knacks,Eastern,11,5.3,2.7,9743,8012,51637.9,42463.6
Red,Knick-knacks,Eastern,12,5.3,2.7,8144,157,43163.2,832.1
Blue,Knick-knacks,Eastern,1,9.19,3.19,8506,8,78170.14,73.52
Blue,Knick-knacks,Eastern,2,9.19,3.19,2313,118,21256.47,1084.42
Blue,Knick-knacks,Eastern,3,9.19,3.19,5429,4260,49892.51,39149.4
Blue,Knick-knacks,Eastern,4,9.19,3.19,9383,2161,86229.77,19859.59
Blue,Knick-knacks,Eastern,5,9.19,3.19,588,98,5403.72,900.62
Blue,Knick-knacks,Eastern,6,9.19,3.19,6035,821,55461.65,7544.99
Blue,Knick-knacks,Eastern,7,9.19,3.19,2126,1130,19537.94,10384.7
Blue,Knick-knacks,Eastern,8,9.19,3.19,8147,4788,74870.93,44001.72
Blue,Knick-knacks,Eastern,9,9.19,3.19,4703,4302,43220.57,39535.38
Blue,Knick-knacks,Eastern,10,9.19,3.19,1553,799,14272.07,7342.81
Blue,Knick-knacks,Eastern,11,9.19,3.19,7985,1705,73382.15,15668.95
Blue,Knick-knacks,Eastern,12,9.19,3.19,4385,8,40298.15,73.52
Yellow,Knick-knacks,Eastern,1,5.67,2.1,1198,1115,6792.66,6322.05
Yellow,Knick-knacks,Eastern,2,5.67,2.1,4900,3197,27783.0,18126.99
Yellow,Knick-knacks,Eastern,3,5.67,2.1,22,9,124.74,51.03
Yellow,Knick-knacks,Eastern,4,5.67,2.1,4387,931,24874.29,5278.77
Yellow,Knick-knacks,Eastern,5,5.67,2.1,6443,2153,36531.81,12207.51
Yellow,Knick-knacks,Eastern,6,5.67,2.1,4588,3805,26013.96,21574.35
Yellow,Knick-knacks,Eastern,7,5.67,2.1,4294,4121,24346.98,23366.07
Yellow,Knick-knacks,Eastern,8,5.67,2.1,8128,7812,46085.76,44294.04
Yellow,Knick-knacks,Eastern,9,5.67,2.1,1801,1407,10211.67,7977.69
Yellow,Knick-knacks,Eastern,10,5.67,2.1,3412,856,19346.04,4853.52
Yellow,Knick-knacks,Eastern,11,5.67,2.1,1377,311,7807.59,1763.37
Yellow,Knick-knacks,Eastern,12,5.67,2.1,6702,3001,38000.34,17015.67
Green,Knick-knacks,Eastern,1,6.85,5.67,7897,4272,54094.45,29263.2
Green,Knick-knacks,Eastern,2,6.85,5.67,5249,4674,35955.65,32016.9
Green,Knick-knacks,Eastern,3,6.85,5.67,8181,7116,56039.85,48744.6
Green,Knick-knacks,Eastern,4,6.85,5.67,1666,1180,11412.1,8083.0
Green,Knick-knacks,Eastern,5,6.85,5.67,4002,481,27413.7,3294.85
Green,Knick-knacks,Eastern,6,6.85,5.67,7941,6819,54395.85,46710.15
Green,Knick-knacks,Eastern,7,6.85,5.67,3277,1661,22447.45,11377.85
Green,Knick-knacks,Eastern,8,6.85,5.67,1001,119,6856.85,815.15
Green,Knick-knacks,Eastern,9,6.85,5.67,236,69,1616.6,472.65
Green,Knick-knacks,Eastern,10,6.85,5.67,3483,1450,23858.55,9932.5
Green,Knick-knacks,Eastern,11,6.85,5.67,870,35,5959.5,239.75
Green,Knick-knacks,Eastern,12,6.85,5.67,296,198,2027.6,1356.3
Red,Tape Dispensers,Western,1,5.9,5.64,6599,5395,38934.1,31830.5
Red,Tape Dispensers,Western,2,5.9,5.64,2359,1983,13918.1,11699.7
Red,Tape Dispensers,Western,3,5.9,5.64,7359,2878,43418.1,16980.2
Red,Tape Dispensers,Western,4,5.9,5.64,7964,5444,46987.6,32119.6
Red,Tape Dispensers,Western,5,5.9,5.64,1993,214,11758.7,1262.6
Red,Tape Dispensers,Western,6,5.9,5.64,7895,2715,46580.5,16018.5
Red,Tape Dispensers,Western,7,5.9,5.64,4948,1191,29193.2,7026.9
Red,Tape Dispensers,Western,8,5.9,5.64,9780,5560,57702.0,32804.0
Red,Tape Dispensers,Western,9,5.9,5.64,6898,1307,40698.2,7711.3
Red,Tape Dispensers,Western,10,5.9,5.64,7532,3810,44438.8,22479.0
Red,Tape Dispensers,Western,11,5.9,5.64,9556,3974,56380.4,23446.6
Red,Tape Dispensers,Western,12,5.9,5.64,7735,2139,45636.5,12620.1
Blue,Tape Dispensers,Western,1,6.98,1.79,7568,5323,52824.64,37154.54
Blue,Tape Dispensers,Western,2,6.98,1.79,5640,5261,39367.2,36721.78
Blue,Tape Dispensers,Western,3,6.98,1.79,9669,7856,67489.62,54834.88
Blue,Tape Dispensers,Western,4,6.98,1.79,3547,93,24758.06,649.14
Blue,Tape Dispensers,Western,5,6.98,1.79,856,121,5974.88,844.58
Blue,Tape Dispensers,Western,6,6.98,1.79,6510,4568,45439.8,31884.64
Blue,Tape Dispensers,Western,7,6.98,1.79,5685,5215,39681.3,36400.7
Blue,Tape Dispensers,Western,8,6.98,1.79,3710,1025,25895.8,7154.5
Blue,Tape Dispensers,Western,9,6.98,1.79,9887,9807,69011.26,68452.86
Blue,Tape Dispensers,Western,10,6.98,1.79,6599,1732,46061.02,12089.36
Blue,Tape Dispensers,Western,11,6.98,1.79,1967,13,13729.66,90.74
Blue,Tape Dispensers,Western,12,6.98,1.79,3746,886,26147.08,6184.28
Yellow,Tape Dispensers,Western,1,8.49,5.36,7562,1990,64201.38,16895.1
Yellow,Tape Dispensers,Western,2,8.49,5.36,5377,1768,45650.73,15010.32
Yellow,Tape Dispensers,Western,3,8.49,5.36,566,162,4805.34,1375.38
Yellow,Tape Dispensers,Western,4,8.49,5.36,1925,1618,16343.25,13736.82
Yellow,Tape Dispensers,Western,5,8.49,5.36,7959,3606,67571.91,30614.94
Yellow,Tape Dispensers,Western,6,8.49,5.36,2483,1187,21080.67,10077.63
Yellow,Tape Dispensers,Western,7,8.49,5.36,3766,1313,31973.34,11147.37
Yellow,Tape Dispensers,Western,8,8.49,5.36,7112,315,60380.88,2674.35
Yellow,Tape Dispensers,Western,9,8.49,5.36,8238,6570,69940.62,55779.3
Yellow,Tape Dispensers,Western,10,8.49,5.36,1625,440,13796.25,3735.6
Yellow,Tape Dispensers,Western,11,8.49,5.36,7572,1907,64286.28,16190.43
Yellow,Tape Dispensers,Western,12,8.49,5.36,3956,968,33586.44,8218.32
Green,Tape Dispensers,Western,1,8.25,4.33,5319,3724,43881.75,30723.0
Green,Tape Dispensers,Western,2,8.25,4.33,8433,2110,69572.25,17407.5
Green,Tape Dispensers,Western,3,8.25,4.33,4966,639,40969.5,5271.75
Green,Tape Dispensers,Western,4,8.25,4.33,4861,3222,40103.25,26581.5
Green,Tape Dispensers,Western,5,8.25,4.33,3134,504,25855.5,4158.0
Green,Tape Dispensers,Western,6,8.25,4.33,4721,4400,38948.25,36300.0
Green,Tape Dispensers,Western,7,8.25,4.33,9457,1874,78020.25,15460.5
Green,Tape Dispensers,Western,8,8.25,4.33,8844,7909,72963.0,65249.25
